excel_muni,excel_puesto,db_puesto_id,db_puesto_name,db_municipio_id,creemos,sn,mesas_historicas,confidence,method,status
FREDONIA,I.E. PIEDRA VERDE,761,I.E. PIEDRA VERDE,61,4,0,2,100,exact,ok
FRONTINO,UNIDAD DEPORTIVA LA MANDARINA,762,UNIDAD DEPORTIVA LA MANDARINA,43,101,52,28,100,exact,ok
FRONTINO,I.E. AGROPECUARIA PEDRO ANTONIO ELEJALDE,763,"I.E. AGROPECUARIA PEDRO ANTONIO
ELEJALDE",43,15,4,6,100,exact,ok
FRONTINO,C.E.R. CARAUTA I.E.R. NOBOGACITA,764,C.E.R. CARAUTA I.E.R. NOBOGACITA,43,1,0,1,100,exact,ok
FRONTINO,COLISEO LA BLANQUITA,770,COLISEO LA BLANQUITA,43,2,1,3,100,exact,ok
FRONTINO,C.E.R. SINCERIN I.E.R. NOBOGACITA,771,C.E.R. SINCERIN I.E.R. NOBOGACITA,43,1,0,1,100,exact,ok
FRONTINO,C.E.R.PONTON E.N.S MIGUEL ANGEL ALVAREZ,772,"C.E.R.PONTON E.N.S MIGUEL ANGEL
ALVAREZ",43,1,0,1,100,exact,ok
FRONTINO,I.E. GABRIELA WHITE DE VELEZ,774,I.E. GABRIELA WHITE DE VELEZ,43,1,0,1,100,exact,ok
GIRALDO,COLISEO GUILLERMO GAVIRIA,777,COLISEO GUILLERMO GAVIRIA,44,70,12,12,100,exact,ok
GIRALDO,ESCUELA MANGLAR,778,ESCUELA MANGLAR,44,8,4,2,100,exact,ok
GIRALDO,ESCUELA PINGURO,779,ESCUELA PINGURO,44,4,2,1,100,exact,ok
GIRARDOTA,NTRA. SRA. DE LA PRESENTACION,446,NTRA. SRA. DE LA PRESENTACION,9,317,46,20,100,exact,ok
GIRARDOTA,COLEGIO NUESTRA SEÑORA DEL ROSARIO,447,COLEGIO NUESTRA SEÑORA DEL ROSARIO,9,518,102,35,100,exact,ok
GIRARDOTA,I.E. ATANASIO GIRARDOT,448,I.E. ATANASIO GIRARDOT,9,394,69,31,100,exact,ok
GIRARDOTA,COLEGIO JUAN BERNARDONE,449,COLEGIO JUAN BERNARDONE,9,525,108,35,100,exact,ok
GIRARDOTA,I.E. EMILIANO GARCIA,450,I.E. EMILIANO GARCIA,9,382,40,32,100,exact,ok
GIRARDOTA,LICEO  MANUEL  JOSE  SIERRA,451,LICEO MANUEL JOSE SIERRA,9,73,17,3,100,exact,ok
GIRARDOTA,I.E.R. SAN DIEGO,452,I.E.R. SAN DIEGO,9,76,15,5,100,exact,ok
GIRARDOTA,ESCUELA MANGA ARRIBA,453,ESCUELA MANGA ARRIBA,9,94,5,4,100,exact,ok
GIRARDOTA,I.E. NUESTRA SEÑORA DEL CARMEN,454,I.E. NUESTRA SEÑORA DEL CARMEN,9,4,0,1,100,exact,ok
GIRARDOTA,PARROQUIA LA SAGRADA FAMILIA,455,PARROQUIA LA SAGRADA FAMILIA,9,125,8,7,100,exact,ok
GOMEZ PLATA,I.E. GOMEZ PLATA BLOQUE 1,780,I.E. GOMEZ PLATA BLOQUE 1,93,87,51,24,100,exact,ok
GOMEZ PLATA,I. E.R. EL SALTO,781,I. E.R. EL SALTO,93,3,2,2,100,exact,ok
GOMEZ PLATA,CENTRO DE SALUD SAN MATIAS,782,CENTRO DE SALUD SAN MATIAS,93,3,4,1,100,exact,ok
GOMEZ PLATA,C.E.R. LA ESTRELLA,783,C.E.R. LA ESTRELLA,93,4,1,1,100,exact,ok
GRANADA,COLISEO CUBIERTO,785,COLISEO CUBIERTO,17,75,48,27,100,exact,ok
GRANADA,SD SANTA ANA  I.E. JORGE ALBERTO GOMEZ,784,SD SANTA ANA I.E. JORGE ALBERTO GOMEZ,17,1,3,1,100,exact,ok
GRANADA,SD JESUS MARIA  I.E. JORGE ALBERTO GOMEZ,786,SD JESUS MARIA I.E. JORGE ALBERTO GOMEZ,17,1,1,1,100,exact,ok
GUADALUPE,COLISEO MUNICIPAL GUADALUPE,787,COLISEO MUNICIPAL GUADALUPE,94,38,16,15,100,exact,ok
GUADALUPE,C.E.R. LUIS JARAMILLO HINCAPIE,788,C.E.R. LUIS JARAMILLO HINCAPIE,94,3,3,2,100,exact,ok
GUARNE,I.E. SANTO TOMAS,791,I.E. SANTO TOMAS,18,175,99,22,100,exact,ok
GUARNE,COLISEO SANTO TOMAS,792,COLISEO SANTO TOMAS,18,117,84,15,100,exact,ok
GUARNE,I.E. EL SANGO,793,I.E. EL SANGO,18,106,52,10,100,exact,ok
GUARNE,INDER POLIGONO 25,794,INDER POLIGONO 25,18,62,28,8,100,exact,ok
GUARNE,CDI-CARRUSEL DE LOS SUEÑOS 1,795,CDI-CARRUSEL DE LOS SUEÑOS 1,18,63,17,3,100,exact,ok
GUARNE,I.E. LA INMACULADA CONCEPCION,796,I.E. LA INMACULADA CONCEPCION,18,205,158,27,100,exact,ok
GUARNE,COLEGIO SAN ANTONIO,797,COLEGIO SAN ANTONIO,18,157,145,23,100,exact,ok
GUARNE,I.E. CHAPARRAL SEDE CENTRAL,798,I.E. CHAPARRAL SEDE CENTRAL,18,88,48,9,100,exact,ok
GUARNE,E.R. MANUEL JOSE SIERRA,799,E.R. MANUEL JOSE SIERRA,18,29,15,3,100,exact,ok
GUARNE,C.E. SAN IGNACIO,800,C.E. SAN IGNACIO,18,31,2,3,100,exact,ok
GUARNE,J.A.C. TOLDAS,801,J.A.C. TOLDAS,18,29,8,3,100,exact,ok
GUARNE,I.E. PIEDRAS BLANCAS,802,I.E. PIEDRAS BLANCAS,18,32,10,4,100,exact,ok
GUARNE,I.E. EZEQUIEL SIERRA,803,I.E. EZEQUIEL SIERRA,18,20,8,2,100,exact,ok
GUARNE,I.E.R ESCUELA SAN JOSE,804,I.E.R ESCUELA SAN JOSE,18,14,4,1,100,exact,ok
GUATAPE,COLISEO MUNICIPAL DE GUATAPÉ,805,COLISEO MUNICIPAL DE GUATAPÉ,19,332,86,25,100,exact,ok
HELICONIA,I.E SAN RAFAEL,806,I.E SAN RAFAEL,45,33,8,11,100,exact,ok
HELICONIA,I.E. ALTO DEL CORRAL,807,I.E. ALTO DEL CORRAL,45,2,7,3,100,exact,ok
HELICONIA,C.E.R LA PAVA,808,C.E.R LA PAVA,45,1,0,1,100,exact,ok
HELICONIA,I.E HECTOR HIGINIO BEDOYA VARGAS,809,I.E HECTOR HIGINIO BEDOYA VARGAS,45,2,0,2,100,exact,ok
HELICONIA,SALON COMUNAL LLANO DE SAN JOSE,810,SALON COMUNAL LLANO DE SAN JOSE,45,4,1,2,100,exact,ok
HISPANIA,I.E. AURA MARIA VALENCIA,811,I.E. AURA MARIA VALENCIA,62,55,17,16,100,exact,ok
ITAGUI,I.E. DIEGO ECHAVARRIA MISAS,306,I.E. DIEGO ECHAVARRIA MISAS,3,438,216,42,100,exact,ok
ITAGUI,I.E. JUAN N. CADAVID,307,I.E. JUAN N. CADAVID,3,176,90,22,100,exact,ok
ITAGUI,COLEGIO EL ROSARIO,308,COLEGIO EL ROSARIO,3,358,170,35,100,exact,ok
ITAGUI,I.E. MARIA JESUS MEJIA SEDE BACHILLERATO,309,I.E. MARIA JESUS MEJIA SEDE BACHILLERATO,3,109,53,15,100,exact,ok
ITAGUI,I.E. ANTONIO JOSE DE SUCRE,310,I.E. ANTONIO JOSE DE SUCRE,3,452,200,59,100,exact,ok
ITAGUI,I.E. AVELINO SALDARRIAGA GAVIRIA,311,I.E. AVELINO SALDARRIAGA GAVIRIA,3,309,132,39,100,exact,ok
ITAGUI,I.E. SAN JOSE,312,I.E. SAN JOSE,3,6,8,1,100,exact,ok
ITAGUI,I.E. ISOLDA ECHAVARRIA,313,I.E. ISOLDA ECHAVARRIA,3,323,116,25,100,exact,ok
ITAGUI,I.E. JOHN F. KENNEDY,314,I.E. JOHN F. KENNEDY,3,375,164,35,100,exact,ok
ITAGUI,I.E. FELIPE DE RESTREPO,315,I.E. FELIPE DE RESTREPO,3,347,136,32,100,exact,ok
ITAGUI,CASA DE LA MUJER,316,CASA DE LA MUJER,3,14,13,1,100,exact,ok
ITAGUI,SEDE JUNTA DE ACCION COMUNAL LA FINQUITA,317,SEDE JUNTA DE ACCION COMUNAL LA FINQUITA,3,42,39,3,100,exact,ok
ITAGUI,IE CONCEJO MUNICIPAL-SEDE SAN FRANCISCO,318,IE CONCEJO MUNICIPAL-SEDE SAN FRANCISCO,3,267,182,30,100,exact,ok
ITAGUI,SD PRINCIPAL I.E. ESTEBAN OCHOA,319,SD PRINCIPAL I.E. ESTEBAN OCHOA,3,255,129,28,100,exact,ok
ITAGUI,SD 2 I.E. ESTEBAN OCHOA,320,SD 2 I.E. ESTEBAN OCHOA,3,23,20,4,100,exact,ok
ITAGUI,I.E. CONCEJO MUNICIPAL - SEDE BARILOCHE,321,I.E. CONCEJO MUNICIPAL - SEDE BARILOCHE,3,38,14,4,100,exact,ok
ITAGUI,I.E. LUIS CARLOS GALAN,322,I.E. LUIS CARLOS GALAN,3,113,22,9,100,exact,ok
ITAGUI,I.E. SIMON BOLIVAR,323,I.E. SIMON BOLIVAR,3,352,188,30,100,exact,ok
ITAGUI,I.E. ENRIQUE VELEZ ESCOBAR,324,I.E. ENRIQUE VELEZ ESCOBAR,3,352,191,34,100,exact,ok
ITAGUI,I.E. MARCELIANA SALDARRIAGA,325,I.E. MARCELIANA SALDARRIAGA,3,409,206,40,100,exact,ok
ITAGUI,SD PROVIDENCIA IE ENRIQUE VELEZ ESCOBAR,326,SD PROVIDENCIA IE ENRIQUE VELEZ ESCOBAR,3,36,20,2,100,exact,ok
ITAGUI,SD ARNULFO FLOREZ IE ENRIQUE VELEZ E.,327,SD ARNULFO FLOREZ IE ENRIQUE VELEZ E.,3,388,247,34,100,exact,ok
ITAGUI,I.E. PEDRO ESTRADA,328,I.E. PEDRO ESTRADA,3,214,111,23,100,exact,ok
ITAGUI,I.E. BENEDIKTA ZUR NIEDEN,329,I.E. BENEDIKTA ZUR NIEDEN,3,214,104,16,100,exact,ok
ITAGUI,I.E. ORESTES SINDICCE,330,I.E. ORESTES SINDICCE,3,180,73,12,100,exact,ok
ITAGUI,CENTRAL MAYORISTA,331,CENTRAL MAYORISTA,3,23,18,2,100,exact,ok
ITAGUI,I.E. LOMA LINDA,332,I.E. LOMA LINDA,3,229,118,28,100,exact,ok
ITAGUI,IE CIUDAD ITAGÜÍ-SD MARÍA BERNAL MOLINA,333,IE CIUDAD ITAGÜÍ-SD MARÍA BERNAL MOLINA,3,152,106,16,100,exact,ok
ITAGUI,I.E. MARIA JESUS MEJIA SEDE 2,334,I.E. MARIA JESUS MEJIA SEDE 2,3,173,49,18,100,exact,ok
ITAGUI,I.E. CARLOS ENRIQUE CORTES,335,I.E. CARLOS ENRIQUE CORTES,3,124,52,12,100,exact,ok
ITAGUI,I.E. CIUDAD ITAGÜÍ SEDE EL TABLAZO,336,I.E. CIUDAD ITAGÜÍ SEDE EL TABLAZO,3,18,10,3,100,exact,ok
ITAGUI,I.E. EL ROSARIO,337,I.E. EL ROSARIO,3,134,62,24,100,exact,ok
ITAGUI,I.E. AVELINO SALDARRIAGA SEDE LA UNIÓN,338,I.E. AVELINO SALDARRIAGA SEDE LA UNIÓN,3,139,61,20,100,exact,ok
ITAGUI,PLACA POLIDEPORTIVA LA UNIÓN,339,PLACA POLIDEPORTIVA LA UNIÓN,3,2,1,1,100,exact,ok
ITAGUI,SEDE JUNTA DE ACCION COMUNAL LA UNIÓN,340,SEDE JUNTA DE ACCION COMUNAL LA UNIÓN,3,8,7,1,100,exact,ok
ITAGUI,PLACA POLIDEPORTIVA SANTA MARIA LA NUEVA,341,PLACA POLIDEPORTIVA SANTA MARIA LA NUEVA,3,7,0,1,100,exact,ok
ITAGUI,POLIDEPORTIVO MUNICIPAL,345,POLIDEPORTIVO MUNICIPAL,3,232,132,18,100,exact,ok
ITAGUI,UNIVERSIDAD IDEAS,346,UNIVERSIDAD IDEAS,3,273,87,17,100,exact,ok
ITAGUI,CARCEL DISTRITO NACIONAL,347,CARCEL DISTRITO NACIONAL,3,0,2,1,100,exact,ok
ITAGUI,CARCEL YARUMITO,348,CARCEL YARUMITO,3,1,0,1,100,exact,ok
ITAGUI,I.E LOS GOMEZ,342,I.E LOS GOMEZ,3,97,35,20,100,exact,ok
ITAGUI,I.E. MARIA JOSEFA ESCOBAR,343,I.E. MARIA JOSEFA ESCOBAR,3,35,11,6,100,exact,ok
ITAGUI,I.E. LOS GOMEZ SEDE EL AJIZAL,344,I.E. LOS GOMEZ SEDE EL AJIZAL,3,14,2,3,100,exact,ok
ITUANGO,I.E PEDRO NEL OSPINA,814,I.E PEDRO NEL OSPINA,95,98,33,33,100,exact,ok
ITUANGO,C.E.R EL CEDRAL,820,C.E.R EL CEDRAL,95,1,0,1,100,exact,ok
ITUANGO,I.E JESUS MARIA VALLE JARAMILLO,821,I.E JESUS MARIA VALLE JARAMILLO,95,29,2,4,100,exact,ok
